Menu_Item_ID,Year,Restaurant_Item_Name,restaurant,Restaurant_ID,Item_Name,Item_Description,Food_Category,Serving_Size,Serving_Size_text,Serving_Size_Unit,Serving_Size_household,Calories,Total_Fat,Saturated_Fat,Trans_Fat,Cholesterol,Sodium,Potassium,Carbohydrates,Protein,Sugar,Dietary_Fiber
10680,2017,"Baskin Robbins Reese's Soft Serve Parfait, Regular",Baskin Robbins,5,"Reese's Soft Serve Parfait, Regular","Reese's Soft Serve Parfait, Regular w/ Reese's Peanut Butter Cups & Sauce, Ice Cream, Specialties, Parfaits, Soft Serve Parfaits",Desserts,352,,g,1 Serving,920,60,19,0,55,620,,75,28,64,6
10681,2017,"Baskin Robbins Made w/ M&M's Soft Serve Parfait, Regular",Baskin Robbins,5,"Made w/ M&M's Soft Serve Parfait, Regular","Made w/ M&M's Soft Serve Parfait, Regular w/ Hot Fudge, Ice Cream, Specialties, Parfaits, Soft Serve Parfaits",Desserts,372,,g,1 Serving,820,32,23,0.5,60,380,,119,17,102,4
10682,2017,"Baskin Robbins Made w/ Snickers Soft Serve Parfait, Regular",Baskin Robbins,5,"Made w/ Snickers Soft Serve Parfait, Regular","Made w/ Snickers Soft Serve Parfait, Regular w/ Caramel Praline Topping, Ice Cream, Specialties, Parfaits, Soft Serve Parfaits",Desserts,368,,g,1 Serving,730,24,13,0.5,65,560,,114,16,96,2
10683,2017,"Baskin Robbins Strawberry n Almonds Soft Serve Parfait, Regular",Baskin Robbins,5,"Strawberry n Almonds Soft Serve Parfait, Regular","Strawberry n Almonds Soft Serve Parfait, Regular, Ice Cream, Specialties, Parfaits, Soft Serve Parfaits",Desserts,354,,g,1 Serving,580,28,10,0,55,240,,67,18,60,5
10716,2017,Baskin Robbins Two Scoop Sundae,Baskin Robbins,5,Two Scoop Sundae,"Two Scoop Sundae w/ Whipped Cream, Nuts & 1 Cherry, Ice Cream, Specialties, Sundaes, Classic Sundaes; Choice of: 2 Scoops of Ice Cream Flavors & Toppings",Desserts,216,,g,1 Serving,570,33,21,1,85,180,,63,9,49,2
60158,2017,Baskin Robbins Warm Brownie Sundae,Baskin Robbins,5,Warm Brownie Sundae,"Warm Brownie Sundae w/ 2 Scoops Ice Cream, Hot Fudge, Whipped Cream, 1 Cherry & Nuts, Ice Cream, Specialties, Sundaes, Premium Sundaes, Warm Desserts; Choice of: Ice Cream Flavor",Desserts,272,,g,1 Serving,800,43,22,1,125,340,,95,11,72,2
140119,2017,Baskin Robbins Peanut Butter Banana Waffle Bowl Sundae,Baskin Robbins,5,Peanut Butter Banana Waffle Bowl Sundae,"Peanut Butter Banana Waffle Bowl Sundae, Premium Sundaes",Desserts,380,,g,1 Serving,970,58,21,1,90,380,,101,20,64,8
140120,2017,Baskin Robbins Peanut Butter Brownie Waffle Bowl Sundae,Baskin Robbins,5,Peanut Butter Brownie Waffle Bowl Sundae,"Peanut Butter Brownie Waffle Bowl Sundae, Premium Sundaes",Desserts,298,,g,1 Serving,1000,65,22,1,115,460,,91,20,63,5
140131,2017,Baskin Robbins Three Scoop Sundae,Baskin Robbins,5,Three Scoop Sundae,"Three Scoop Sundae, Classic Sundaes",Desserts,305,,g,1 Serving,790,45,29,1,125,250,,87,12,68,2
150291,2017,Baskin Robbins Warm Cookie Ice Cream Sandwich,Baskin Robbins,5,Warm Cookie Ice Cream Sandwich,"Warm Cookie Ice Cream Sandwich w/ 1 Scoop of Ice Cream, 2 Warmed Cookies, Ice Cream, Specialties, Warm Desserts; Choice of: Cookies, Ice Cream, Toppings & Rainbow Sprinkles, Chocolate Sprinkles or Almonds",Desserts,152,,g,1 Sandwich,520,25,14,0.5,50,320,,70,7,42,1
150292,2017,"Baskin Robbins Warm Cookie Ice Cream Sandwich, Double Scoop",Baskin Robbins,5,"Warm Cookie Ice Cream Sandwich, Double Scoop","Warm Cookie Ice Cream Sandwich, Double Scoop w/ 3 Warmed Cookies, Ice Cream, Specialties, Warm Desserts; Choice of: Cookies, Ice Cream, Toppings & Rainbow Sprinkles, Chocolate Sprinkles or Almonds",Desserts,268,,g,1 Sandwich,880,43,25,1,95,500,,114,1,69,2
150293,2017,Baskin Robbins Warm Cookie Sundae,Baskin Robbins,5,Warm Cookie Sundae,"Warm Cookie Sundae w/ 1 Scoop of Ice Cream, 2 Warmed Cookies, Wet Topping, Whipped Cream, Cherry & Almonds, Ice Cream, Specialties, Sundaes, Premium Sundaes, Warm Desserts; Choice of: Cookies, Ice Cream & Toppings",Desserts,201,,g,1 Serving,690,33,19,0.5,60,380,,92,10,58,3
150294,2017,"Baskin Robbins Warm Cookie Sundae, Double Scoop",Baskin Robbins,5,"Warm Cookie Sundae, Double Scoop","Warm Cookie Sundae w/ 3 Warmed Cookies, Wet Topping, Whipped Cream, Cherry & Almonds, Ice Cream, Specialties, Sundaes, Premium Sundaes, Warm Desserts; Choice of: Cookies, Ice Cream & Topping",Desserts,268,,g,1 Serving,880,43,25,1,95,500,,114,12,69,2
150295,2017,Baskin Robbins Warm Lava Cake Sundae,Baskin Robbins,5,Warm Lava Cake Sundae,"Warm Lava Cake Sundae w/ Chocolate Cake, Chocolate Center, Ice Cream, Hot Fudge, Whipped Cream, Cherry & Chopped Almonds, Ice Cream, Specialties, Sundaes, Premium Sundaes, Warm Desserts; Choice of: Ice Cream",Desserts,234,,g,1 Serving,780,42,19,1,90,340,,99,9,66,3
3678,2017,"Boston Market Pecan Pie, Slice",Boston Market,11,"Pecan Pie, Slice","Pecan Pie w/ Caramel & Buttery Pecans, Slice, Desserts, Limited Availability",Desserts,156,,g,1 Slice,640,35,11,0,110,390,,75,6,46,2
18,2017,Burger King Whopper Sandwich w/ Mayo,Burger King,12,Whopper Sandwich w/ Mayo,"Whopper Sandwich on a Sesame Seed Bun w/ Mayo, 1/4 lb Flame Grilled Beef, Tomatoes, Lettuce, Mayonnaise, Onions, Ketchup & Pickles, Whopper Sandwiches, Burgers",Burgers,260,,g,,630,38,11,1.5,85,810,,49,26,11,2
21,2017,Burger King Whopper Sandwich w/ Cheese & Mayo,Burger King,12,Whopper Sandwich w/ Cheese & Mayo,"Whopper Sandwich w/ Cheese & Mayo, Whopper Sandwiches",Burgers,283,,g,,710,45,15,1.5,105,1160,,50,30,11,2
25,2017,Burger King Double Whopper Sandwich w/ Mayo,Burger King,12,Double Whopper Sandwich w/ Mayo,"Double Whopper Sandwich on a Sesame Seed Bun w/ 2 Quarter Pound Flame Grilled Beef Patties, Tomatoes, Lettuce, Onions, Mayonnaise, Ketchup & Pickles, Whopper Sandwiches, Burgers",Burgers,341,,g,,850,54,18,2.5,155,870,,49,43,11,2
27,2017,Burger King Double Whopper Sandwich w/ Cheese & Mayo,Burger King,12,Double Whopper Sandwich w/ Cheese & Mayo,"Double Whopper Sandwich w/ Cheese & Mayo, Whopper Sandwiches",Burgers,358,,g,,930,61,22,3,180,1230,,50,48,11,2
280,2017,Burger King Original Chicken Sandwich w/ Mayo,Burger King,12,Original Chicken Sandwich w/ Mayo,"Original Chicken Sandwich on a Sesame Seed Bun w/ Mayo & Lettuce, Chicken & More",Sandwiches,219,,g,,660,40,7,0,75,1170,,48,28,5,2
282,2017,Burger King Tendergrill Chicken Sandwich w/ Mayo,Burger King,12,Tendergrill Chicken Sandwich w/ Mayo,"Tendergrill Chicken Sandwich w/ Mayo, Chicken & More",Sandwiches,217,,g,,420,18,3,0,95,700,,35,32,6,2
284,2017,Burger King Tendercrisp Chicken Sandwich w/ Mayo,Burger King,12,Tendercrisp Chicken Sandwich w/ Mayo,"Tendercrisp Chicken Sandwich on a Brioche Style Bun w/ Mayo, Tomatoes & Lettuce, Chicken & More",Sandwiches,248,,g,,660,40,7,0,70,1220,,49,26,7,4
881,2017,"Burger King Croissanwich Sausage, Egg & Cheese",Burger King,12,"Croissanwich Sausage, Egg & Cheese","Croissanwich Sausage, Egg & Cheese, Breakfast",Sandwiches,158,,g,,470,30,12,0,165,890,,30,18,4,1
882,2017,"Burger King Ham, Egg & Cheese Biscuit",Burger King,12,"Ham, Egg & Cheese Biscuit","Ham, Egg & Cheese Biscuit, Breakfast",Sandwiches,165,,g,,370,21,4,0,145,1500,,30,16,3,1
885,2017,"Burger King Sausage, Egg & Cheese Biscuit",Burger King,12,"Sausage, Egg & Cheese Biscuit","Sausage, Egg & Cheese Biscuit, Breakfast",Sandwiches,178,,g,,510,35,9,0,165,1390,,29,18,2,1
11488,2017,Burger King Double Whopper Sandwich w/ Cheese,Burger King,12,Double Whopper Sandwich w/ Cheese,"Double Whopper Sandwich w/ Cheese w/out Mayo, Whopper Sandwiches",Burgers,337,,g,,770,43,19,2.5,170,1090,,50,47,11,2
11489,2017,Burger King Double Whopper Sandwich,Burger King,12,Double Whopper Sandwich,"Double Whopper Sandwich w/out Mayo, Whopper Sandwiches",Burgers,319,,g,,690,36,15,2.5,145,730,,49,43,11,2
11499,2017,Burger King Original Chicken Sandwich,Burger King,12,Original Chicken Sandwich,"Original Chicken Sandwich w/out Mayo, Chicken & More",Sandwiches,190,,g,,450,16,3.5,0,60,990,,48,28,4,2
11510,2017,Burger King Tendercrisp Chicken Sandwich,Burger King,12,Tendercrisp Chicken Sandwich,"Tendercrisp Chicken Sandwich w/out Mayo, Chicken & More",Sandwiches,220,,g,,440,16,3,0,60,1030,,49,26,7,4
11513,2017,Burger King Tendergrill Chicken Sandwich,Burger King,12,Tendergrill Chicken Sandwich,"Tendergrill Chicken Sandwich w/out Mayo, Chicken & More",Sandwiches,203,,g,,320,6,1,0,90,610,,35,32,6,2
11528,2017,Burger King Whopper Sandwich w/ Cheese,Burger King,12,Whopper Sandwich w/ Cheese,"Whopper Sandwich w/ Cheese w/out Mayo, Whopper Sandwiches",Burgers,262,,g,,560,27,12,1.5,95,1030,,50,30,11,2
11529,2017,Burger King Whopper Sandwich,Burger King,12,Whopper Sandwich,"Whopper Sandwich w/out Mayo, Whopper Sandwiches",Burgers,239,,g,,470,20,8,1,75,670,,49,26,11,2
11647,2017,Burger King Caramel Sundae,Burger King,12,Caramel Sundae,"Caramel Sundae, Desserts, Sweets",Desserts,153,,g,,290,6,4,0,25,260,,53,6,39,0
60385,2017,Burger King Big Fish Sandwich,Burger King,12,Big Fish Sandwich,"Big Fish Sandwich, Chicken & More",Sandwiches,188,,g,,510,28,4.5,0,30,1180,,51,16,7,2
118420,2017,Burger King Bacon & Cheese Whopper Sandwich,Burger King,12,Bacon & Cheese Whopper Sandwich,"Bacon & Cheese Whopper Sandwich on a Sesame Seed Bun w/ Quarter Pound Burger, Smoked Bacon, American Cheese, Lettuce, Tomatoes, Ketchup, Pickles, Onions & Mayo, Whopper Sandwiches, Burgers",Burgers,279,,g,,750,49,16,2,115,1260,,46,33,8,2
118421,2017,Burger King Bacon Cheddar Ranch Chicken Salad w/ TenderCrisp Chicken,Burger King,12,Bacon Cheddar Ranch Chicken Salad w/ TenderCrisp Chicken,"Bacon Cheddar Ranch Chicken Salad w/ TenderCrisp Chicken, Iceberg Lettuce, Smoked Bacon, Cheddar Cheese, Tomatoes, Herb Croutons & Ken's Ranch Dressing, BK Garden Fresh Salads & Sides, Salads & Veggies",Salads,395,,g,,720,50,13,0,120,1960,,32,36,7,5
118422,2017,Burger King Bacon Cheddar Ranch Chicken Salad w/ TenderGrill Chicken,Burger King,12,Bacon Cheddar Ranch Chicken Salad w/ TenderGrill Chicken,"Bacon Cheddar Ranch Chicken Salad w/ TenderGrill Chicken & Dressing, BK Garden Fresh Salads & Sides",Salads,378,,g,,590,40,12,0,150,1540,,18,42,6,3
118433,2017,Burger King Extra Long Cheeseburger,Burger King,12,Extra Long Cheeseburger,"Extra Long Cheeseburger on a Toasted Hoagie Bun w/ 2 Beef Patties, Onions, Lettuce, American Cheese, Mayo & Ketchup, Flame Broiled Burgers, Burgers",Burgers,213,,g,,590,34,13,1.5,90,1040,,45,26,9,2
118440,2017,Burger King Garden Grilled Chicken Salad w/ TenderCrisp Chicken,Burger King,12,Garden Grilled Chicken Salad w/ TenderCrisp Chicken,"Garden Grilled Chicken Salad w/ TenderCrisp Chicken w/out Dressing, BK Garden Fresh Salads & Sides",Salads,324,,g,,450,24,7,0,85,1070,,30,29,6,5
118441,2017,Burger King Garden Grilled Chicken Salad w/ TenderGrill Chicken,Burger King,12,Garden Grilled Chicken Salad w/ TenderGrill Chicken,"Garden Grilled Chicken Salad w/ TenderGrill Chicken, Lettuce, Tomatoes, Croutons, Cheddar Cheese w/out Dressing, BK Garden Fresh Salads & Sides, Salads & Veggies",Salads,308,,g,,320,14,6,0,115,650,,16,36,4,2
118447,2017,Burger King King Croissanwich w/ Double Sausage,Burger King,12,King Croissanwich w/ Double Sausage,"King Croissanwich on a Toasted Croissant w/ Double Sausage, Eggs & 2 Slices of American Cheese, Breakfast",Sandwiches,216,,g,,700,51,20,0.5,210,1410,,31,27,5,1
118449,2017,Burger King King Croissanwich w/ Sausage & Bacon,Burger King,12,King Croissanwich w/ Sausage & Bacon,"King Croissanwich on a Toasted Croissant w/ Sausage & Bacon, Eggs & 2 Slices of American Cheese, Breakfast",Sandwiches,183,,g,,580,39,16,0.5,190,1370,,31,24,5,1
140157,2017,Burger King King Croissanwich w/ Ham & Sausage,Burger King,12,King Croissanwich w/ Ham & Sausage,"King Croissanwich on a Toasted Croissant w/ Ham & Sausage, Eggs & 2 Slices of American Cheese, Breakfast",Sandwiches,184,,g,,530,34,14,0.5,185,1280,,31,23,5,1
150510,2017,Burger King Bacon King Sandwich,Burger King,12,Bacon King Sandwich,"Bacon King Sandwich on Sesame Seed Bun w/ 2 Beef Patties, Bacon, American Cheese, Ketchup & Mayonnaise, Burgers, also called Double Bacon King",Burgers,327,,g,,1040,69,28,2.5,220,1900,,48,57,10,1
150511,2017,Burger King Homestyle Cheeseburger,Burger King,12,Homestyle Cheeseburger,"Homestyle Cheeseburger on Sesame Seed Bun w/ 1/4 lb Beef, American Cheese, Pickles, Mustard & Ketchup, Flame Broiled Burgers, Burgers",Burgers,212,,g,,550,27,12,1.5,95,1140,,48,30,10,2
150517,2017,Burger King Egg Normous Burrito,Burger King,12,Egg Normous Burrito,"Egg Normous Burrito, Breakfast",Sandwiches,362,,g,,910,55,16,0.5,320,2020,,73,33,8,6
150521,2017,Burger King Fully Loaded Croissanwich,Burger King,12,Fully Loaded Croissanwich,"Fully Loaded Croissanwich on a Toasted Croissant w/ Sliced Black Forest Ham, Sausage, Smoked Bacon, Eggs & American Cheese, Breakfast",Sandwiches,207,,g,,570,37,15,0.5,195,1650,,32,27,5,1
150522,2017,Burger King Supreme Breakfast Sandwich,Burger King,12,Supreme Breakfast Sandwich,"Supreme Breakfast Sandwich, Breakfast",Sandwiches,312,,g,,880,59,21,1,375,2170,,45,41,7,2
32,2017,Carl's Jr. Famous Star w/ Cheese,Carl's Jr.,15,Famous Star w/ Cheese,"Famous Star on a Seeded Bun w/ All Beef Patty, American Cheese, Lettuce, Tomato, Onions, Dill Pickles, Special Sauce & Mayonnaise, Charbroiled Burgers",Burgers,284,,g,,670,37,13,1,75,1210,,57,28,13,3
33,2017,Carl's Jr. Super Star w/ Cheese,Carl's Jr.,15,Super Star w/ Cheese,"Super Star on a Seeded Bun w/ 2 Charbroiled Beef Patties, 2 Slices of American Cheese, 2 Slices of Tomato, Sliced Onions, Dill Pickles, Special Sauce & Mayonnaise, Charbroiled Burgers",Burgers,390,,g,,930,56,23,2,140,1540,,59,48,14,3
34,2017,Carl's Jr. Western Bacon Cheeseburger,Carl's Jr.,15,Western Bacon Cheeseburger,"Western Bacon Cheeseburger on a Seeded Bun w/ Charbroiled Beef Patty, 2 Strips of Bacon, American Cheese, 2 Onion Rings & Tangy BBQ Sauce, Charbroiled Burgers",Burgers,250,,g,,750,35,14,1,80,1650,,75,36,16,4
35,2017,Carl's Jr. Double Western Bacon Cheeseburger,Carl's Jr.,15,Double Western Bacon Cheeseburger,"Double Western Bacon Cheeseburger on a Sesame Seed Bun w/ 2 Beef Patties, Bacon, BBQ Sauce, American Cheese & Onion Rings, Charbroiled Burgers",Burgers,332,,g,1 Burger,1010,55,24,2,150,1980,,76,55,16,4
44,2017,Carl's Jr. Big Hamburger,Carl's Jr.,15,Big Hamburger,"Big Hamburger on a Sesame Seed Bun w/ Beef Patty, Ketchup, Mustard, Yellow Onions & Dill Pickle Chips, Charbroiled Burgers",Burgers,203,,g,1 Burger,480,18,8,0.5,50,870,,56,25,13,3
287,2017,Carl's Jr. Charbroiled Chicken Club Sandwich,Carl's Jr.,15,Charbroiled Chicken Club Sandwich,"Charbroiled Chicken Club Sandwich on a Honey Wheat Bun w/ Charbroiled Chicken Breast, 2 Strips of Bacon, Swiss Cheese, Lettuce, Tomato & Mayonnaise, Chicken & More",Sandwiches,269,,g,,600,29,8,0,100,1450,,47,38,11,2
288,2017,Carl's Jr. Charbroiled Santa Fe Chicken Sandwich,Carl's Jr.,15,Charbroiled Santa Fe Chicken Sandwich,"Charbroiled Santa Fe Chicken Sandwich on a Honey Wheat Bun w/ Charbroiled Chicken Breast, American Cheese, Mild Green Chile, Lettuce & Santa Fe Sauce, Chicken & More",Sandwiches,256,,g,,560,27,7,0,85,1290,,46,33,10,3
289,2017,Carl's Jr. Charbroiled BBQ Chicken Sandwich,Carl's Jr.,15,Charbroiled BBQ Chicken Sandwich,"Charbroiled BBQ Chicken Sandwich on a Honey Wheat Bun w/ Charbroiled Chicken Breast, Lettuce, Tomato & Tangy BBQ Sauce, Chicken & More",Sandwiches,239,,g,,390,7,1.5,0,60,990,,50,30,13,3
291,2017,Carl's Jr. Spicy Chicken Sandwich,Carl's Jr.,15,Spicy Chicken Sandwich,"Spicy Chicken Sandwich on a Plain Bun w/ Spicy Chicken Fillet, Lettuce & Mayonnaise, Chicken & More",Sandwiches,177,,g,,490,29,6,0,40,1330,,43,14,6,3
1061,2017,Carl's Jr. Loaded Breakfast Burrito,Carl's Jr.,15,Loaded Breakfast Burrito,"Loaded Breakfast Burrito in a Flour Tortilla w/ Scrambled Eggs, Sausage, Ham, Bacon Bits, Hash Brown Nuggets, Shredded Jack Cheese, Shredded Cheddar Cheese & Fresh Salsa, Breakfast",Sandwiches,306,,g,,790,50,22,0,395,1520,,53,32,2,3
1062,2017,Carl's Jr. Bacon & Egg Burrito,Carl's Jr.,15,Bacon & Egg Burrito,"Bacon & Egg Burrito in a Flour Tortilla w/ Scrambled Eggs, 2 Strips of Bacon, Shredded Jack Cheese & Shredded Cheddar Cheese, Breakfast",Sandwiches,203,,g,,570,34,18,0,375,1000,,38,26,1,1
12285,2017,"Carl's Jr. Bacon, Egg & Cheese Biscuit",Carl's Jr.,15,"Bacon, Egg & Cheese Biscuit","Bacon, Egg & Cheese Biscuit on a Made From Scratch Biscuit w/ Folded Egg, Slices of Bacon & American Cheese, Breakfast",Sandwiches,156,,g,,500,31,12,6,195,1300,,38,17,3,3
12286,2017,Carl's Jr. Big Country Breakfast Burrito,Carl's Jr.,15,Big Country Breakfast Burrito,"Big Country Breakfast Burrito in a Flour Tortilla w/ Sausage Gravy, Scrambled Eggs, Sausage, Ham, Hash Brown Nuggets, Shredded Jack Cheese & Shredded Cheddar Cheese, Breakfast",Sandwiches,260,,g,,680,41,17,0.5,370,1310,,52,25,2,3
12289,2017,Carl's Jr. The Breakfast Burger,Carl's Jr.,15,The Breakfast Burger,"The Breakfast Burger on a Seeded Bun w/ All Beef Patty, Bacon, Ketchup, Egg, American Cheese & Hash Brown Nuggets, Breakfast",Burgers,294,,g,,830,44,19,1,255,1540,,68,39,13,4
12295,2017,Carl's Jr. Original All Natural Turkey Burger,Carl's Jr.,15,Original All Natural Turkey Burger,"Original All Natural Turkey Burger on a Honey Wheat Bun w/ Charbroiled Turkey Burger, Special Sauce, Mayonnaise, Red Onion, Tomato, Whole Leaf Lettuce & Dill Pickle Chips, Better for You Options, All Natural Charbroiled Turkey Burgers",Burgers,268,,g,,490,22,4.5,0,80,1260,,45,29,10,3
12301,2017,"Carl's Jr. Famous Star, Trim It",Carl's Jr.,15,"Famous Star, Trim It","Famous Star on a Honey Wheat Bun w/ Beef Patty, Pickle, Lettuce, Tomato, Onion & Special Sauce, Trim It, Better For You Options",Burgers,225,,g,,430,18,8,0.5,50,610,,46,24,10,3
12303,2017,"Carl's Jr. Famous Star w/ Cheese, Gluten Sensitive",Carl's Jr.,15,"Famous Star w/ Cheese, Gluten Sensitive","Famous Star in a Whole Leaf Iceberg Lettuce Wrap w/ All Beef Patty, American Cheese, Pickle, Tomato, Onion & Mayo, Gluten Sensitive, Better For You Options",Burgers,224,,g,,430,34,13,1,75,720,,10,21,5,1
12317,2017,Carl's Jr. Low Carb Charbroiled Chicken Club,Carl's Jr.,15,Low Carb Charbroiled Chicken Club,"Low Carb Charbroiled Chicken Club in a Whole Leaf Lettuce Wrap w/ Charbroiled Chicken, Bacon, Cheese, Tomato, Mayo & Lettuce, Low Carb It, Better for You Options",Sandwiches,228,,g,,400,27,8,0,100,1130,,9,32,5,1
12323,2017,"Carl's Jr. Sausage, Egg & Cheese Biscuit",Carl's Jr.,15,"Sausage, Egg & Cheese Biscuit","Sausage, Egg & Cheese Biscuit on a Made From Scratch Biscuit w/ Folded Egg, Sausage Patty & American Cheese, Breakfast",Sandwiches,185,,g,,620,44,17,6,215,1430,,38,19,3,3
12338,2017,Carl's Jr. Teriyaki Burger,Carl's Jr.,15,Teriyaki Burger,"Teriyaki Burger, Charbroiled Burgers",Burgers,316,,g,,630,29,1,11,70,1070,,65,28,20,3
12340,2017,Carl's Jr. Teriyaki All Natural Turkey Burger,Carl's Jr.,15,Teriyaki All Natural Turkey Burger,"Teriyaki All Natural Turkey Burger on a Honey Wheat Bun w/ Turkey Burger, Grilled Pineapple, Teriyaki Glaze, Swiss Cheese, Red Onion, Tomato & Whole Leaf Lettuce, Better for You Options",Burgers,320,,g,,480,14,5,0,85,1440,,56,32,20,3
12341,2017,Carl's Jr. The Big Carl,Carl's Jr.,15,The Big Carl,"The Big Carl on a Seeded Bun w/ 2 Beef Patties, 2 Slices of American Cheese, Classic Sauce & Lettuce, Charbroiled Burgers",Burgers,321,,g,,920,58,23,2,140,1380,,56,47,12,3
12348,2017,"Carl's Jr. Charbroiled BBQ Chicken Sandwich, Trim It",Carl's Jr.,15,"Charbroiled BBQ Chicken Sandwich, Trim It","Charbroiled BBQ Chicken Sandwich on a Plain Bun w/ BBQ Chicken, Lettuce & Tomato, Trim It, Better for You Options",Sandwiches,269,,g,,390,8,1.5,0,60,990,,51,30,13,3
12352,2017,"Carl's Jr. Guacamole Thickburger, Veg It",Carl's Jr.,15,"Guacamole Thickburger, Veg It","Guacamole Thickburger on a Sesame Seed Bun w/ Guacamole, Pepper Jack Cheese, Lettuce, Red Onion, Tomato & Special Sauce, Veg It, Better for You Options",Burgers,279,,g,,670,46,10,0.5,45,1330,,56,14,13,4
12354,2017,Carl's Jr. Bean & Cheese Burrito,Carl's Jr.,15,Bean & Cheese Burrito,"Bean & Cheese Burrito in a Flour Tortilla w/ Refried Beans, Cheddar Cheese & Jack Cheese Burritos, Green Burrito",Sandwiches,195,,g,1 Burrito,440,15,8,0,30,1200,,56,19,1,8
12356,2017,"Carl's Jr. Beef, Bean & Cheese Burrito",Carl's Jr.,15,"Beef, Bean & Cheese Burrito","Beef, Bean & Cheese Burrito in a Flour Tortilla w/ Ground Beef Taco Filling, Refried Beans, Cheddar Cheese & Jack Cheese, Burritos, Green Burrito",Sandwiches,210,,g,1 Burrito,470,18,9,0,50,1280,,52,24,1,7
12490,2017,Carl's Jr. Vanilla Hand Scooped Ice Cream Shake,Carl's Jr.,15,Vanilla Hand Scooped Ice Cream Shake,"Vanilla Hand Scooped Ice Cream Shake w/ Ice Cream, Milk, Vanilla Syrup & Whipped Cream, Beverages, 397 g",Beverages,397,,g,,710,36,24,1.5,105,240,,86,12,65,0
12491,2017,Carl's Jr. Chocolate Hand Scooped Ice Cream Shake,Carl's Jr.,15,Chocolate Hand Scooped Ice Cream Shake,"Chocolate Hand Scooped Ice Cream Shake w/ Ice Cream, Milk, Chocolate Syrup & Whipped Topping, Beverages, 397 g",Beverages,397,,g,,700,36,25,1.5,105,300,,84,12,59,1
12492,2017,Carl's Jr. Strawberry Hand Scooped Ice Cream Shake,Carl's Jr.,15,Strawberry Hand Scooped Ice Cream Shake,"Strawberry Hand Scooped Ice Cream Shake w/ Ice Cream, Milk, Strawberry Syrup & Whipped Topping, Beverages, 397 g",Beverages,397,,g,,700,36,24,1.5,100,250,,83,12,63,0
12493,2017,Carl's Jr. Oreo Cookie Hand Scooped Ice Cream Shake,Carl's Jr.,15,Oreo Cookie Hand Scooped Ice Cream Shake,"Oreo Cookie Hand Scooped Ice Cream Shake w/ Ice Cream, Milk, Oreo Cookie Pieces & Whipped Topping, Beverages, 397 g",Beverages,397,,g,,720,40,26,1.5,105,340,,79,13,53,1
12494,2017,Carl's Jr. Vanilla Hand Scooped Ice Cream Malt,Carl's Jr.,15,Vanilla Hand Scooped Ice Cream Malt,"Vanilla Hand Scooped Ice Cream Malt w/ Ice Cream, Milk, Vanilla Syrup, Malt Powder & Whipped Topping, Beverages, 414 g",Beverages,414,,g,,780,37,25,1.5,105,290,,100,13,76,0
12495,2017,Carl's Jr. Chocolate Hand Scooped Ice Cream Malt,Carl's Jr.,15,Chocolate Hand Scooped Ice Cream Malt,"Chocolate Hand Scooped Ice Cream Malt w/ Ice Cream, Milk, Chocolate Syrup, Malt Powder & Whipped Topping, Beverages, 414 g",Beverages,414,,g,,770,37,25,1.5,105,350,,99,14,70,1
12496,2017,Carl's Jr. Strawberry Hand Scooped Ice Cream Malt,Carl's Jr.,15,Strawberry Hand Scooped Ice Cream Malt,"Strawberry Hand Scooped Ice Cream Malt w/ Ice Cream, Milk, Strawberry Syrup, Malt Powder & Whipped Topping, Beverages, 414 g",Beverages,414,,g,,770,37,25,1.5,105,290,,98,13,75,0
12497,2017,Carl's Jr. Oreo Cookie Hand Scooped Ice Cream Malt,Carl's Jr.,15,Oreo Cookie Hand Scooped Ice Cream Malt,"Oreo Cookie Hand Scooped Ice Cream Malt w/ Ice Cream, Milk, Oreo Cookie Pieces, Malt Powder & Whipped Topping, Beverages, 414 g",Beverages,414,,g,,790,41,26,1.5,110,390,,94,15,64,1
